1480429801,195.0000,195.6500,195.0000,195.6500,80200
1480429861,195.2100,195.4000,194.8300,195.0000,43500
1480429928,195.8900,196.4299,195.1300,195.2050,25300
1480429980,195.7000,196.1400,195.3000,196.0000,15200
1480430099,196.0300,196.2000,195.4620,195.6000,11700
1480430100,195.7850,196.2000,195.7800,196.2000,10700
1480430177,195.9500,196.1599,195.6300,195.6300,5400
1480430278,196.2424,196.5000,195.9856,195.9856,22500
1480430280,195.9200,196.3800,195.7100,196.2550,17500
1480430346,196.0750,196.0800,195.6100,195.7100,8200
1480430456,196.5700,196.7100,195.9100,196.1999,27800
1480430460,196.4300,196.7300,196.3000,196.6800,12200
1480430522,196.4200,196.4900,196.3200,196.3670,9200
1480430584,196.3838,196.4900,196.3200,196.4000,12000
1480430699,195.7900,196.5000,195.6500,196.4600,13700
1480430704,195.9850,196.0000,195.6500,195.7700,12400
1480430817,195.9800,196.0200,195.8000,195.9650,4400
1480430822,195.9350,196.0600,195.8290,195.8290,6400
1480430880,196.0850,196.1480,196.0000,196.0900,10100
1480430944,195.7000,196.1250,195.7000,196.0795,18000
1480431000,195.3500,195.8550,195.2747,195.7999,11300
1480431116,195.6700,195.6980,195.4500,195.4500,7800
1480431121,195.7260,195.8800,195.6000,195.6000,6500
1480431198,195.5150,195.8800,195.5150,195.7246,8100
1480431240,195.2300,195.5100,195.2200,195.5000,18900
1480431304,194.9400,195.2600,194.9000,195.2400,22300
1480431363,194.7489,194.9900,194.6800,194.8700,25700
1480431479,195.0600,195.1600,194.5100,194.7200,49300
1480431480,194.7500,195.0300,194.7000,195.0250,8000
1480431540,194.8400,194.9300,194.7014,194.7014,10400
1480431600,195.0050,195.0900,194.8000,194.8700,10400
1480431661,195.3195,195.3195,194.9300,194.9300,14200
1480431723,194.9850,195.4500,194.8700,195.3400,20900
1480431784,194.6200,194.9499,194.5620,194.9418,18800
1480431898,194.6080,194.6400,194.3010,194.5800,15700
1480431958,194.5901,194.7000,194.3300,194.5300,10000
1480431960,194.7000,194.9900,194.5900,194.6300,16700
1480432021,194.9700,194.9700,194.7500,194.7600,10500
1480432085,195.1800,195.2200,194.9260,194.9296,14600
1480432150,194.7800,195.1400,194.7200,195.1400,14100
1480432205,194.8700,194.9900,194.8265,194.8650,6000
1480432260,195.0100,195.1200,194.9100,194.9400,4400
1480432325,194.8060,195.0000,194.7900,195.0000,3600
1480432380,194.8120,194.9300,194.5800,194.8700,9000
1480432499,194.7776,194.8240,194.7200,194.7300,3800
1480432559,194.7400,194.8100,194.6900,194.7200,3700
1480432561,194.6700,194.9600,194.6700,194.7100,10100
1480432621,194.7750,194.8000,194.6500,194.7000,6300
1480432739,194.7600,194.8000,194.6700,194.8000,7100
1480432740,194.8600,194.8600,194.7400,194.7400,10800
1480432802,195.1400,195.3400,194.8800,194.8800,15900
1480432860,195.1400,195.3100,194.9800,195.1329,6500
1480432932,195.1150,195.2107,194.9620,195.2107,5400
1480432991,194.9850,195.0900,194.9200,194.9800,2700
1480433054,195.1000,195.1000,194.9450,194.9450,4300
1480433100,194.9900,195.0300,194.9100,195.0300,3500
1480433161,195.0500,195.0500,194.8300,194.9200,8000
1480433222,195.0500,195.0500,194.9400,194.9800,1000
1480433286,195.0100,195.1091,195.0000,195.0001,9500
1480433379,194.9979,194.9979,194.9901,194.9901,300
1480433402,195.1163,195.1800,195.0400,195.0800,4300
1480433460,195.2300,195.3200,195.0962,195.1000,3400
1480433532,195.0501,195.2001,195.0501,195.2000,1700
1480433587,194.9500,195.1202,194.9400,195.1200,5500
1480433641,195.0100,195.0100,194.8888,194.8888,3800
1480433759,194.7652,194.9900,194.6700,194.9600,11100
1480433760,194.7946,194.8800,194.7200,194.7900,5900
1480433822,194.8212,194.9000,194.7428,194.9000,3000
1480433885,194.6499,194.8400,194.5500,194.8300,8300
1480433944,194.5200,194.6000,194.4240,194.5500,10900
1480434008,194.1500,194.4800,194.1500,194.4786,11900
1480434060,193.8555,194.2600,193.8500,194.2400,51200
1480434179,193.9050,193.9900,193.8200,193.8600,16500
1480434180,194.0700,194.0700,193.8901,193.9600,17000
1480434297,194.0899,194.3400,194.0100,194.1900,12700
1480434301,194.0800,194.1500,193.9300,194.0377,13600
1480434360,193.9100,194.1700,193.8700,194.0600,13500
1480434424,194.0300,194.0300,193.9100,193.9200,8300
1480434481,194.1058,194.4800,194.0100,194.0100,19500
1480434546,194.1717,194.2633,194.0700,194.0900,6500
1480434601,193.9850,194.2260,193.9600,194.1500,16300
1480434669,193.8000,193.9900,193.7700,193.9900,11900
1480434720,193.5900,193.8000,193.5300,193.7800,28000
1480434781,193.2950,193.5200,193.2500,193.5200,22000
1480434898,193.2001,193.3200,193.1510,193.3000,16000
1480434904,193.5598,193.6206,193.2100,193.2100,20500
1480434966,193.5550,193.5700,193.4600,193.5200,7200
1480435079,193.3800,193.5068,193.3100,193.5068,11600
1480435081,193.2500,193.3300,193.1863,193.2900,9300
1480435143,193.3500,193.4700,193.3000,193.3000,7500
1480435201,193.1999,193.3500,193.1200,193.3416,11500
1480435264,192.8700,193.1591,192.7010,193.1591,48200
1480435320,192.8800,192.9050,192.7000,192.8600,20000
1480435382,192.8005,192.9277,192.7600,192.8900,14200
1480435446,192.9536,192.9536,192.7200,192.8100,13600
1480435507,192.8670,192.9500,192.8000,192.9500,6600
1480435615,192.8300,192.9500,192.8200,192.8700,7300
1480435626,192.2900,192.9100,192.2700,192.9100,38900
1480435681,192.1200,192.4699,192.0700,192.3400,19600
1480435799,191.9770,192.2000,191.8500,192.1000,49100
1480435859,192.3400,192.3573,191.9149,191.9700,30700
1480435860,192.2500,192.3600,192.0790,192.2800,12600
1480435920,192.6435,192.7400,192.1782,192.2277,12200
1480435981,192.2900,192.6325,192.2510,192.6000,11000
1480436042,192.7464,192.7464,192.3300,192.3400,14400
1480436159,192.7400,192.8100,192.5710,192.7064,13700
1480436160,192.9762,193.1400,192.7676,192.7676,18200
1480436222,192.6700,193.0078,192.5900,193.0078,11200
1480436285,192.7300,192.7500,192.6500,192.6900,7600
1480436394,192.6041,192.7500,192.5700,192.7200,7100
1480436403,192.4500,192.6000,192.3077,192.6000,13800
1480436474,192.4400,192.5000,192.2900,192.4546,4500
1480436524,192.5800,192.6740,192.5100,192.5150,10400
1480436583,192.6000,192.6600,192.5372,192.5610,8300
1480436642,192.7600,192.7800,192.5900,192.6100,6900
1480436723,193.0278,193.0700,192.7601,192.7606,8600
1480436760,192.7388,193.1500,192.7388,193.0428,13100
1480436829,192.8973,192.9869,192.8128,192.8600,11400
1480436881,193.1500,193.1500,192.8803,192.9462,7300
1480436940,193.0604,193.2000,193.0400,193.1600,9900
1480437002,192.9500,193.0650,192.8005,193.0650,10000
1480437075,193.1000,193.1200,192.9982,193.0400,4400
1480437124,193.2999,193.3789,193.1196,193.1500,18300
1480437185,193.4200,193.4900,193.1891,193.1891,17000
1480437248,193.3634,193.5500,193.3634,193.4900,10200
1480437300,193.5000,193.5700,193.3800,193.4500,13800
