1480429802,772.8772,773.3800,772.0400,772.0400,33400
1480429874,770.1400,773.6541,770.0200,773.2700,49900
1480429923,770.9050,771.7200,770.4900,770.4900,6100
1480429989,768.9200,770.3200,768.9050,770.3000,9000
1480430042,769.7955,769.7955,768.2400,768.9600,10200
1480430100,769.6400,769.9700,768.3800,769.1200,9100
1480430163,770.6100,770.8300,769.3000,769.9700,9000
1480430278,772.1700,772.1700,770.4200,771.1300,6000
1480430283,772.1650,772.1700,770.8700,771.5316,11300
1480430347,771.5300,772.1700,771.0200,771.8500,6400
1480430402,771.4400,772.2350,770.4900,771.2400,5800
1480430469,772.6000,772.6000,771.4100,771.4300,5000
1480430520,771.5100,772.6500,771.4400,772.4180,12000
1480430601,771.6750,771.9499,771.4900,771.9499,1400
1480430640,772.1690,772.7999,771.5300,771.5300,5000
1480430700,773.2500,773.2500,771.3600,771.9600,13700
1480430778,772.0100,773.1900,771.7000,773.1900,4100
1480430875,772.2345,772.8400,771.2980,771.6700,9100
1480430880,772.0800,772.6900,771.6776,772.6900,7000
1480430945,770.5900,771.7700,770.0300,771.7700,7300
1480431000,770.6500,771.5600,770.6500,770.9900,1900
1480431060,770.8000,771.7800,770.2300,771.2900,5000
1480431127,771.0300,771.7050,771.0300,771.5764,1100
1480431199,771.2900,771.4300,771.1800,771.1800,2100
1480431253,771.9900,772.0200,770.8000,771.1775,7600
1480431311,771.3700,772.0100,771.2880,771.9600,5900
1480431395,772.1592,772.2400,771.6800,771.6800,1800
1480431433,772.3708,772.5600,772.1050,772.1050,7300
1480431481,772.2214,772.6613,772.0000,772.6613,2600
1480431540,772.3700,772.5300,771.9700,771.9750,3700
1480431602,772.4400,772.4400,771.7100,772.3400,5700
1480431664,772.3700,772.8900,772.3700,772.5600,3000
1480431756,771.6952,772.5500,771.6952,772.5500,2200
1480431783,771.7450,772.0000,771.6217,771.7400,1300
1480431846,772.2028,772.6542,772.0700,772.0700,2700
1480431916,772.3050,772.4000,772.1900,772.4000,700
1480431962,772.3700,772.3700,772.0000,772.1729,3700
1480432021,772.2800,772.8676,772.1300,772.1300,4000
1480432106,772.8000,772.8000,772.5300,772.7250,600
1480432140,773.1300,773.1300,772.5600,772.5850,13700
1480432216,772.7700,773.0700,772.6000,772.8100,2000
1480432265,771.8400,773.1100,771.7800,772.7300,12500
1480432326,772.9100,772.9100,771.7600,771.8300,3000
1480432412,772.9300,773.0000,772.7200,772.9500,1300
1480432448,773.2100,773.6000,772.8000,773.3000,16200
1480432508,772.6400,773.2100,772.6400,773.1900,2100
1480432613,772.1300,772.7550,772.1300,772.6000,1300
1480432620,771.6400,772.0500,771.5000,772.0500,5300
1480432692,772.3900,772.7000,772.0000,772.1000,3500
1480432753,772.2900,772.2900,772.0900,772.0900,600
1480432818,773.7000,773.7300,772.2950,772.2950,3100
1480432864,773.6200,773.8750,773.0700,773.8750,4100
1480432931,773.1950,773.3788,772.9900,773.3381,2100
1480432986,773.3700,773.5300,773.0109,773.2400,6900
1480433042,772.5500,773.6270,772.5500,773.4800,7900
1480433111,772.6800,773.0500,772.6800,772.6900,1500
1480433161,772.5100,773.0495,772.5000,772.5700,10800
1480433225,773.0400,773.0400,772.9900,772.9900,1200
1480433292,773.0300,773.0700,772.2100,772.8000,9200
1480433343,773.4200,773.4200,773.1200,773.1200,1800
1480433405,773.7800,773.7800,773.5593,773.5800,2200
1480433462,774.2600,774.7399,773.8500,773.8500,6200
1480433523,774.0300,774.0600,774.0200,774.0200,1400
1480433621,773.8926,774.0180,773.8926,774.0180,1100
1480433659,773.3800,773.7500,773.3800,773.7500,900
1480433714,773.3380,773.3380,773.3380,773.3380,700
1480433777,773.6700,773.8500,773.6100,773.6200,2900
1480433820,773.7600,773.8200,773.2801,773.6000,2300
1480433880,773.7400,774.0500,773.7118,773.7900,2200
1480433986,773.6939,773.6939,773.6939,773.6939,200
1480434000,774.1800,774.2800,773.8800,773.9500,2300
1480434080,774.1400,774.6100,773.9900,774.0000,3900
1480434126,774.1290,774.1500,773.9200,773.9800,3000
1480434182,773.7800,774.1500,773.7800,774.1500,1900
1480434247,774.2500,774.8000,774.1700,774.1700,3300
1480434305,774.4700,774.6800,774.4700,774.4700,1400
1480434362,774.4000,774.5300,774.3300,774.5300,1200
1480434420,774.5100,774.5100,774.3200,774.3200,2200
1480434480,775.2800,775.2800,774.4800,774.6000,9700
1480434542,775.5200,775.8130,775.3100,775.3100,2200
1480434602,775.3100,775.8248,775.3100,775.6400,2700
1480434660,775.5699,775.5699,775.2769,775.4200,1300
1480434770,775.5100,775.5100,775.5100,775.5100,100
1480434783,774.7300,775.1500,774.6800,775.1500,1800
1480434876,774.7200,774.7200,774.4600,774.4600,300
1480434912,775.2500,775.2600,774.7400,774.7400,2000
1480434982,775.5700,775.5700,775.5000,775.5000,800
1480435022,775.6900,775.9000,775.5151,775.5151,4500
1480435081,775.5000,775.7600,775.4300,775.7500,3800
1480435141,775.4350,775.4350,775.3200,775.3256,500
1480435202,775.3300,775.6500,775.2100,775.6500,1400
1480435260,775.5000,775.5700,775.0600,775.1600,3600
1480435335,774.8700,775.3060,774.8700,775.3060,2400
1480435387,774.8800,775.1400,774.3100,774.8300,3600
1480435471,775.3048,775.3048,775.0000,775.0000,1000
1480435560,775.0356,775.2109,775.0000,775.0717,1000
1480435638,775.1400,775.5700,775.1400,775.2600,1800
1480435689,775.2350,775.3500,775.0700,775.1100,2100
1480435761,775.0600,775.3100,775.0600,775.3100,900
1480435805,775.0000,775.0400,774.8200,774.8200,1700
1480435870,774.3100,775.1006,774.3100,775.1006,2400
1480435921,774.8225,774.8800,774.3800,774.4300,1500
1480435995,774.9800,774.9800,774.7400,774.7400,400
1480436040,775.3800,775.3800,774.9400,774.9400,1100
1480436115,775.2214,775.2500,774.9750,774.9750,900
1480436167,775.2196,775.2196,775.0100,775.1350,2000
1480436220,774.3900,774.9550,774.3900,774.9550,900
1480436281,774.3500,774.8099,774.3500,774.6000,2800
1480436355,773.9084,774.3200,773.8300,774.2600,4000
1480436414,773.9900,774.0220,773.6700,773.8000,5400
1480436462,774.6600,774.6600,773.9705,773.9705,4900
1480436522,774.6670,775.0400,774.4400,774.8300,3300
1480436586,775.0000,775.0900,774.6712,775.0900,500
1480436653,774.8875,774.8875,774.7600,774.7600,2000
1480436700,775.0780,775.1800,775.0700,775.0700,1300
1480436760,775.0984,775.2200,775.0000,775.1550,2100
1480436832,775.4750,775.7000,775.0300,775.2475,4200
1480436900,776.2600,776.2600,775.5403,775.5403,4300
1480436947,776.1650,776.3300,776.0300,776.1800,1600
1480437013,776.3600,776.3600,776.1850,776.1850,2100
1480437074,776.4400,776.5500,776.4150,776.5000,1800
1480437123,777.1500,777.1500,776.4324,776.5200,5000
1480437186,777.1000,777.2600,776.8000,776.8000,2400
1480437251,777.1083,777.1083,776.9600,776.9600,1000
1480437311,776.9000,777.4000,776.9000,777.2800,4600
1480437370,776.9000,776.9000,776.8600,776.8600,500
1480437422,776.5500,776.7600,776.3610,776.4719,3600
1480437538,777.3900,777.3900,776.6600,776.9603,5000
1480437543,777.3000,777.4800,777.0500,777.4400,1200
1480437601,777.4600,777.4600,777.1375,777.3100,3900
1480437660,778.0400,778.0400,777.2125,777.3200,6600
1480437729,777.9000,778.4314,777.7900,778.0750,5000
1480437786,778.0155,778.1338,778.0155,778.1338,1000
1480437857,778.0900,778.3200,778.0450,778.1900,3400
1480437901,777.9000,778.3300,777.9000,778.3300,4100
1480437960,777.9650,777.9800,777.8798,777.9800,1800
1480438020,777.4600,777.9900,777.4600,777.9500,2500
1480438089,777.3400,777.4650,777.2400,777.4650,600
1480438161,777.6500,777.6500,777.4900,777.4900,500
1480438201,777.6500,777.8900,777.5050,777.7500,2300
1480438264,777.6322,777.6700,777.4700,777.6600,1100
1480438322,777.8513,778.0500,777.6300,777.6300,6200
1480438430,777.9400,778.0903,777.9400,778.0700,500
1480438444,777.9900,777.9900,777.5605,777.8900,1900
1480438533,777.9017,777.9017,777.8850,777.8850,900
1480438566,778.0650,778.0650,777.7800,777.8672,2000
1480438630,777.9000,778.1400,777.7000,777.9600,5300
1480438688,778.1786,778.2300,777.5600,777.6000,5700
1480438741,778.4504,778.5000,778.0200,778.1800,2500
1480438805,778.0000,778.3181,777.7600,778.1900,2700
1480438860,777.5600,778.0400,777.3800,777.8247,3500
1480438928,777.7800,777.9900,777.3600,777.5300,2300
1480439073,777.5000,777.6000,777.4600,777.5150,1800
1480439100,777.3900,777.3900,777.3900,777.3900,800
1480439185,777.5200,777.5200,777.1200,777.1200,1800
1480439233,777.2721,777.2721,777.2721,777.2721,300
1480439281,777.6000,777.6000,777.1950,777.1950,600
1480439398,777.2840,777.2840,777.1784,777.1784,1500
1480439402,777.0300,777.3290,777.0300,777.3290,1700
1480439464,777.2850,777.5700,777.0000,777.2300,4500
1480439522,777.6603,777.6603,777.2600,777.2600,1700
1480439581,777.7700,777.7700,777.3701,777.5300,1900
1480439685,778.0500,778.0500,777.9900,777.9900,700
1480439731,777.5600,777.8100,777.5600,777.7300,1700
1480439762,777.8900,777.8900,777.5600,777.7600,2800
1480439899,777.7600,777.8218,777.7300,777.7300,1200
1480439944,777.2295,777.7300,777.2295,777.7300,2400
1480440015,777.4400,777.4400,777.2900,777.2900,1700
1480440061,777.4900,777.5900,776.9605,777.3500,9500
1480440234,777.1200,777.2300,777.1200,777.2300,700
1480440271,777.1300,777.1300,777.0200,777.0800,1400
1480440341,777.3500,777.3500,777.2900,777.2900,700
1480440369,777.2056,777.2300,776.8800,777.1100,2600
1480440420,777.2221,777.4400,777.1195,777.2200,2900
1480440506,777.5900,777.9500,777.3800,777.4500,1200
1480440554,777.6200,777.6200,777.5010,777.6200,600
1480440607,777.9800,777.9800,777.9800,777.9800,400
1480440660,777.9100,777.9100,777.6500,777.6600,1500
1480440727,778.0650,778.2000,777.9500,777.9600,5200
1480440810,777.6800,777.8611,777.3800,777.8611,5400
1480440864,777.3400,777.5100,777.3300,777.3300,1400
1480440904,777.4300,777.5900,777.4300,777.5900,600
1480440976,777.4600,777.5134,777.2800,777.5134,2100
1480441054,777.1900,777.3800,777.1900,777.3800,300
1480441098,777.4170,777.5600,777.1600,777.1600,1700
1480441146,777.1600,777.3500,777.0200,777.1800,1800
1480441248,777.0300,777.0300,777.0300,777.0300,500
1480441279,777.1000,777.1100,777.1000,777.1100,900
1480441335,777.2600,777.2800,777.2200,777.2200,1700
1480441381,777.3120,777.3120,777.2500,777.2500,1200
1480441449,777.1500,777.2100,777.1500,777.2100,600
1480441500,777.3100,777.3900,777.3100,777.3900,300
1480441562,777.5500,777.5500,777.2450,777.2450,3200
1480441657,777.6200,777.8400,777.4800,777.8400,2800
1480441713,777.3798,777.5000,777.3798,777.5000,2200
1480441752,777.6500,777.6500,777.3000,777.3000,2100
1480441807,777.5000,777.6400,777.3600,777.6400,1300
1480441864,777.1924,777.4750,777.1924,777.4750,600
1480441926,777.3000,777.5400,777.2300,777.2300,2400
1480442011,777.0700,777.1000,777.0700,777.1000,1100
1480442048,776.7815,776.8167,776.7815,776.8167,400
1480442114,776.9600,777.1900,776.8800,777.1200,3300
1480442180,776.8900,776.8900,776.8900,776.8900,500
1480442230,776.5800,776.9100,776.5800,776.7900,1700
1480442280,777.1800,777.1800,776.7300,776.7300,2500
1480442346,777.0001,777.0001,776.8393,776.8393,600
1480442406,777.2200,777.2200,777.1700,777.2000,1500
1480442464,777.4800,777.4800,777.2700,777.2700,300
1480442546,777.2700,777.4800,777.0700,777.3600,1000
1480442660,777.4100,777.4100,777.4100,777.4100,100
1480442719,777.6600,777.6600,777.2924,777.2924,2200
1480442766,777.6200,777.6945,777.5600,777.6204,1400
1480442839,777.6400,777.6400,777.5400,777.5400,1300
1480442893,777.8300,777.8300,777.6900,777.6900,700
1480442952,777.9000,777.9000,777.8000,777.8000,300
1480443006,777.9800,778.0000,777.5900,777.5900,1600
1480443062,777.7897,778.0000,777.6100,778.0000,4100
1480443123,777.8400,777.8400,777.6200,777.6200,2100
1480443185,777.7300,777.7900,777.7000,777.7000,900
1480443241,777.6812,777.7400,777.5500,777.6600,2800
1480443362,777.5800,777.5800,777.5800,777.5800,300
1480443430,778.1300,778.1300,777.6601,777.7462,5800
1480443550,778.0750,778.0750,777.8720,777.8720,1000
1480443627,777.8700,777.8700,777.7300,777.7700,2000
1480443680,778.0300,778.0500,777.7700,777.7700,2300
1480443736,777.8580,778.0050,777.7000,778.0000,1600
1480443784,777.7900,777.7900,777.7900,777.7900,600
1480443894,777.6700,777.6700,777.6700,777.6700,200
1480443929,777.6800,777.8400,777.6300,777.8128,2100
1480443966,777.5300,777.7899,777.5300,777.5690,900
1480444022,777.2800,777.5500,777.0200,777.5500,4800
1480444132,777.0810,777.0900,777.0810,777.0900,500
1480444146,777.2400,777.2400,777.0600,777.0600,600
1480444222,776.8300,777.0225,776.8300,777.0000,1900
1480444269,776.6800,776.9700,776.5200,776.5800,1000
1480444340,776.3800,776.6900,776.3800,776.6500,2700
1480444383,775.8400,776.5800,775.6900,776.5400,15500
1480444449,775.9700,776.1000,775.9000,776.0600,1600
1480444520,775.9100,776.0200,775.7100,775.8800,2000
1480444563,775.9300,776.1056,775.7600,775.7600,3300
1480444625,775.9800,776.1300,775.7600,776.0300,4500
1480444737,775.5800,776.0500,775.5800,775.9100,1600
1480444742,775.5700,775.7250,775.2420,775.6800,7300
1480444804,775.8500,775.9800,775.5800,775.5800,2300
1480444862,776.1500,776.1500,775.8200,775.8200,2300
1480444923,776.4800,776.4800,776.0350,776.2000,5700
1480445005,776.5400,776.5400,776.2000,776.3000,2000
1480445040,776.4500,776.6300,776.4050,776.4900,5000
1480445112,776.9400,776.9450,776.6300,776.6300,2400
