1489584689,845.9000,847.0950,845.9000,846.7500,37200
1489584725,846.5128,846.5640,845.7900,846.0200,9500
1489584780,845.2000,846.3980,845.1600,846.3980,5200
1489584854,845.4200,845.5112,845.1500,845.4500,2200
1489584904,844.2800,846.0000,844.1100,845.4550,14200
1489584992,844.1600,844.2383,844.1600,844.2383,900
1489585028,843.2900,844.1550,843.1810,844.0500,6400
1489585082,843.7200,844.3000,843.4273,843.4273,9500
1489585140,843.4100,843.7800,843.1300,843.7000,5400
1489585200,841.9600,843.1000,841.1400,843.0400,10500
1489585261,841.9000,842.2500,841.5900,842.0100,7400
1489585321,842.3400,842.4600,841.7180,841.7180,5800
1489585381,843.1000,843.4300,842.4700,842.4900,4400
1489585446,843.4100,843.6400,842.9400,843.3500,2400
1489585501,843.1900,843.4000,842.8800,843.3200,7400
1489585585,842.9950,843.2191,842.9950,843.1500,600
1489585631,842.9452,843.3100,842.9000,842.9100,3000
1489585700,842.9750,843.0900,842.9100,842.9100,1300
1489585761,843.0200,843.5238,842.9800,842.9800,3000
1489585812,843.1801,843.1801,842.4700,842.8600,3800
1489585860,843.3300,843.3300,843.1100,843.1100,900
1489585922,843.3000,843.6400,843.0900,843.5700,4700
1489586002,843.2400,843.3000,842.9800,843.2600,6000
1489586073,843.0500,843.1500,843.0000,843.1500,900
1489586102,843.1100,843.5100,842.7000,842.8500,0
1489586173,843.4150,843.4150,842.9500,842.9500,2300
1489586220,843.1300,843.4800,842.7600,843.4800,7200
1489586281,842.6650,843.3967,842.6650,843.2100,5300
1489586362,842.4900,842.8800,842.4600,842.7900,6100
1489586400,842.0200,842.4000,841.9700,842.4000,3300
1489586462,841.9600,842.0000,841.5001,841.9150,5600
1489586528,842.0971,842.0971,841.7401,841.8100,1800
1489586580,842.0000,842.1900,842.0000,842.1900,700
1489586641,841.7800,842.0400,841.6600,842.0000,3800
1489586717,841.6800,841.8699,841.5400,841.7500,1900
1489586763,841.4800,841.7500,841.4800,841.7500,3600
1489586820,841.0000,841.6499,840.7900,841.5650,8300
1489586900,840.9300,841.0750,840.7700,840.7700,3300
1489586949,841.0700,841.0700,840.7800,840.9250,2000
1489587054,841.0100,841.1580,841.0100,841.0500,1800
1489587060,841.2800,841.2800,840.9700,841.0200,5800
1489587125,841.2500,841.2500,841.1000,841.1200,1500
1489587182,841.9100,842.1100,841.1801,841.3400,2600
1489587243,841.6800,842.1000,841.6800,842.0601,2000
1489587319,841.8150,841.9900,841.8150,841.9900,1600
1489587376,841.5200,841.8100,841.5200,841.8100,1300
1489587421,841.7700,841.7900,841.4465,841.4600,3400
1489587533,841.7500,841.7500,841.7500,841.7500,100
1489587540,841.3400,841.6600,841.3400,841.5500,1300
1489587602,841.5100,841.7198,841.2500,841.3500,9000
1489587664,841.8717,841.9200,841.5300,841.5300,1800
1489587728,842.1450,842.3718,842.0601,842.1824,2200
1489587790,842.3450,842.4800,842.2175,842.2800,3000
1489587844,842.1900,842.3450,841.8000,842.3300,3300
1489587907,842.2625,842.3100,842.2000,842.2000,1400
1489587960,842.3500,842.4000,842.2100,842.3100,1600
1489588020,842.1200,842.3000,842.1200,842.3000,1900
1489588084,842.1800,842.3000,842.1800,842.2900,600
1489588141,843.1801,843.1801,842.4600,842.4600,4600
1489588211,843.0900,843.0900,842.7640,842.9800,3300
1489588263,843.2200,843.4000,843.2000,843.2100,1900
1489588334,842.9700,843.1100,842.8517,842.8517,1500
1489588384,842.8199,843.1993,842.7600,843.0350,1900
1489588460,843.0650,843.1200,842.6500,842.8199,2900
1489588500,843.3200,843.4792,843.0600,843.0950,6000
1489588616,843.3550,843.3850,843.2800,843.3000,11200
1489588622,843.3000,843.5500,843.3000,843.3000,3600
